category_key,category_product_order,abstract_sku,name.en_US,name.de_DE,url.en_US,url.de_DE,is_featured,attribute_key_1,value_1,attribute_key_1.en_US,value_1.en_US,attribute_key_1.de_DE,value_1.de_DE,attribute_key_2,value_2,attribute_key_2.en_US,value_2.en_US,attribute_key_2.de_DE,value_2.de_DE,attribute_key_3,value_3,attribute_key_3.en_US,value_3.en_US,attribute_key_3.de_DE,value_3.de_DE,attribute_key_4,value_4,attribute_key_4.en_US,value_4.en_US,attribute_key_4.de_DE,value_4.de_DE,attribute_key_5,value_5,attribute_key_5.en_US,value_5.en_US,attribute_key_5.de_DE,value_5.de_DE,attribute_key_6,value_6,attribute_key_6.en_US,value_6.en_US,attribute_key_6.de_DE,value_6.de_DE,color_code,description.en_US,description.de_DE,icecat_pdp_url,tax_set_name,meta_title.en_US,meta_title.de_DE,meta_keywords.en_US,meta_keywords.de_DE,meta_description.en_US,meta_description.de_DE,icecat_license,new_from,new_to
digital-cameras,1,0899771297,est,"(DE) est",/en/demo/url/5ae343ef9c492,/de/demo/url/5ae343ef9c60c,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Id consequuntur et et vitae.","(DE) Id consequuntur et et vitae.",,"Entertainment Electronics",quia,"(DE) quia",cumque,"(DE) cumque","Rem dolorem nemo excepturi vero autem.","(DE) Rem dolorem nemo excepturi vero autem.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,5982506893,itaque,"(DE) itaque",/en/demo/url/5ae343ef9ce8f,/de/demo/url/5ae343ef9ceb6,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Voluptas vero perferendis cupiditate quidem deserunt et.","(DE) Voluptas vero perferendis cupiditate quidem deserunt et.",,"Entertainment Electronics",est,"(DE) est",quo,"(DE) quo","Perferendis rem doloremque quibusdam voluptatum ducimus saepe deserunt.","(DE) Perferendis rem doloremque quibusdam voluptatum ducimus saepe deserunt.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,6428053284,consequatur,"(DE) consequatur",/en/demo/url/5ae343ef9d4e0,/de/demo/url/5ae343ef9d526,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Beatae earum libero unde aliquam nesciunt similique.","(DE) Beatae earum libero unde aliquam nesciunt similique.",,"Entertainment Electronics",modi,"(DE) modi",debitis,"(DE) debitis","Blanditiis id est voluptatem id quo aut et.","(DE) Blanditiis id est voluptatem id quo aut et.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,094931384X,quas,"(DE) quas",/en/demo/url/5ae343ef9e6b1,/de/demo/url/5ae343ef9ebb0,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Eum cumque explicabo ex perferendis animi et.","(DE) Eum cumque explicabo ex perferendis animi et.",,"Entertainment Electronics",optio,"(DE) optio",exercitationem,"(DE) exercitationem","Id temporibus dicta dolorem rerum hic.","(DE) Id temporibus dicta dolorem rerum hic.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,9814283967,et,"(DE) et",/en/demo/url/5ae343ef9f242,/de/demo/url/5ae343ef9f273,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Eius illo nulla iste maxime.","(DE) Eius illo nulla iste maxime.",,"Entertainment Electronics",iste,"(DE) iste",placeat,"(DE) placeat","Eveniet ab occaecati dicta optio rem voluptas ut.","(DE) Eveniet ab occaecati dicta optio rem voluptas ut.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,4655268883,odit,"(DE) odit",/en/demo/url/5ae343efa05e1,/de/demo/url/5ae343efa0f47,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Corporis harum vero eius eum.","(DE) Corporis harum vero eius eum.",,"Entertainment Electronics",quia,"(DE) quia",ratione,"(DE) ratione","Ut laudantium voluptatem id inventore fuga nesciunt ad.","(DE) Ut laudantium voluptatem id inventore fuga nesciunt ad.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,6486790784,et,"(DE) et",/en/demo/url/5ae343efa228a,/de/demo/url/5ae343efa22b5,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Adipisci est recusandae expedita reiciendis.","(DE) Adipisci est recusandae expedita reiciendis.",,"Entertainment Electronics",magni,"(DE) magni",veritatis,"(DE) veritatis","Molestias molestiae reprehenderit ea nihil.","(DE) Molestias molestiae reprehenderit ea nihil.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,9413861455,voluptas,"(DE) voluptas",/en/demo/url/5ae343efa7d3e,/de/demo/url/5ae343efa7d6e,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Aut ut ipsum aut accusantium neque repudiandae.","(DE) Aut ut ipsum aut accusantium neque repudiandae.",,"Entertainment Electronics",qui,"(DE) qui",aut,"(DE) aut","Consequatur ab qui qui libero eum sed qui.","(DE) Consequatur ab qui qui libero eum sed qui.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,6537224721,doloremque,"(DE) doloremque",/en/demo/url/5ae343efa84ba,/de/demo/url/5ae343efa84cc,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Voluptate aliquam dicta fugiat quis consequatur.","(DE) Voluptate aliquam dicta fugiat quis consequatur.",,"Entertainment Electronics",temporibus,"(DE) temporibus",quo,"(DE) quo","Suscipit ipsa quas et velit eveniet labore.","(DE) Suscipit ipsa quas et velit eveniet labore.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,874484431X,animi,"(DE) animi",/en/demo/url/5ae343efa8aee,/de/demo/url/5ae343efa8afd,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Vel accusamus nobis ea officiis totam necessitatibus temporibus.","(DE) Vel accusamus nobis ea officiis totam necessitatibus temporibus.",,"Entertainment Electronics",nihil,"(DE) nihil",sed,"(DE) sed","Sed tenetur consequatur quam.","(DE) Sed tenetur consequatur quam.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,7152688125,dolores,"(DE) dolores",/en/demo/url/5ae343efac6a2,/de/demo/url/5ae343efac6dd,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Voluptas incidunt dignissimos est.","(DE) Voluptas incidunt dignissimos est.",,"Entertainment Electronics",hic,"(DE) hic",sed,"(DE) sed","In aut aperiam soluta dolore.","(DE) In aut aperiam soluta dolore.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,2084894581,omnis,"(DE) omnis",/en/demo/url/5ae343efae1eb,/de/demo/url/5ae343efaf474,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Enim est natus aliquam quisquam.","(DE) Enim est natus aliquam quisquam.",,"Entertainment Electronics",sed,"(DE) sed",explicabo,"(DE) explicabo","Sunt eaque aut molestias ullam voluptas cupiditate.","(DE) Sunt eaque aut molestias ullam voluptas cupiditate.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,9329122191,consequuntur,"(DE) consequuntur",/en/demo/url/5ae343efafdaf,/de/demo/url/5ae343efafe11,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Fugiat vero esse aliquid ut voluptate qui enim.","(DE) Fugiat vero esse aliquid ut voluptate qui enim.",,"Entertainment Electronics",soluta,"(DE) soluta",et,"(DE) et","Nihil nesciunt sit maxime esse et.","(DE) Nihil nesciunt sit maxime esse et.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,7369951103,asperiores,"(DE) asperiores",/en/demo/url/5ae343efb0920,/de/demo/url/5ae343efb0d2c,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Et nesciunt temporibus nihil voluptas atque quis officia.","(DE) Et nesciunt temporibus nihil voluptas atque quis officia.",,"Entertainment Electronics",fugiat,"(DE) fugiat",quis,"(DE) quis","Repellendus qui nulla magnam rerum perspiciatis inventore ratione.","(DE) Repellendus qui nulla magnam rerum perspiciatis inventore ratione.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,7488621093,ab,"(DE) ab",/en/demo/url/5ae343efb1900,/de/demo/url/5ae343efb1dc4,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Omnis praesentium voluptatem sunt laborum quia.","(DE) Omnis praesentium voluptatem sunt laborum quia.",,"Entertainment Electronics",tenetur,"(DE) tenetur",saepe,"(DE) saepe","Est exercitationem adipisci iure nesciunt sit illo.","(DE) Est exercitationem adipisci iure nesciunt sit illo.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,6732925997,illum,"(DE) illum",/en/demo/url/5ae343efb2c98,/de/demo/url/5ae343efb2d04,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Reprehenderit in est placeat omnis nostrum atque adipisci.","(DE) Reprehenderit in est placeat omnis nostrum atque adipisci.",,"Entertainment Electronics",sit,"(DE) sit",accusamus,"(DE) accusamus","Nihil autem quo deleniti magni et velit et.","(DE) Nihil autem quo deleniti magni et velit et.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,2665409178,non,"(DE) non",/en/demo/url/5ae343efb3a61,/de/demo/url/5ae343efb3d8b,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Labore et et quibusdam autem odio velit et.","(DE) Labore et et quibusdam autem odio velit et.",,"Entertainment Electronics",et,"(DE) et",distinctio,"(DE) distinctio","Et hic possimus odio aut.","(DE) Et hic possimus odio aut.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,1616758384,ducimus,"(DE) ducimus",/en/demo/url/5ae343efb4c04,/de/demo/url/5ae343efb4f11,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Excepturi sapiente tempora exercitationem sapiente quibusdam possimus est.","(DE) Excepturi sapiente tempora exercitationem sapiente quibusdam possimus est.",,"Entertainment Electronics",commodi,"(DE) commodi",inventore,"(DE) inventore","Esse hic odit eveniet quaerat molestiae natus illo.","(DE) Esse hic odit eveniet quaerat molestiae natus illo.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,9099351011,distinctio,"(DE) distinctio",/en/demo/url/5ae343efb5a0e,/de/demo/url/5ae343efb5a47,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Non aut dolores qui quas aut.","(DE) Non aut dolores qui quas aut.",,"Entertainment Electronics",ipsum,"(DE) ipsum",accusamus,"(DE) accusamus","Molestiae ut aut minus omnis aut libero sit.","(DE) Molestiae ut aut minus omnis aut libero sit.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,7228600444,est,"(DE) est",/en/demo/url/5ae343efb6d5a,/de/demo/url/5ae343efb738e,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Sit ut dolorem minima placeat consequuntur sequi dolorum.","(DE) Sit ut dolorem minima placeat consequuntur sequi dolorum.",,"Entertainment Electronics",occaecati,"(DE) occaecati",ratione,"(DE) ratione","Aut provident cupiditate eos velit.","(DE) Aut provident cupiditate eos velit.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,0692363424,corrupti,"(DE) corrupti",/en/demo/url/5ae343efb7f8e,/de/demo/url/5ae343efb7fe8,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Rem dolores voluptatem aut quos neque.","(DE) Rem dolores voluptatem aut quos neque.",,"Entertainment Electronics",alias,"(DE) alias",vel,"(DE) vel","Sed sunt quia et natus eos.","(DE) Sed sunt quia et natus eos.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,627037474X,eligendi,"(DE) eligendi",/en/demo/url/5ae343efb8984,/de/demo/url/5ae343efb8b06,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Ut qui ut ducimus.","(DE) Ut qui ut ducimus.",,"Entertainment Electronics",dolorem,"(DE) dolorem",autem,"(DE) autem","Ullam cupiditate quos eligendi magni recusandae cum quis.","(DE) Ullam cupiditate quos eligendi magni recusandae cum quis.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,8548568305,non,"(DE) non",/en/demo/url/5ae343efb9b2d,/de/demo/url/5ae343efb9b61,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Ipsam sapiente ut incidunt omnis autem.","(DE) Ipsam sapiente ut incidunt omnis autem.",,"Entertainment Electronics",beatae,"(DE) beatae",ipsum,"(DE) ipsum","Itaque rerum earum eos natus nesciunt.","(DE) Itaque rerum earum eos natus nesciunt.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,1424833639,nisi,"(DE) nisi",/en/demo/url/5ae343efba28d,/de/demo/url/5ae343efbc2d6,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Nostrum occaecati libero suscipit eligendi eos eligendi.","(DE) Nostrum occaecati libero suscipit eligendi eos eligendi.",,"Entertainment Electronics",perferendis,"(DE) perferendis",et,"(DE) et","Nobis totam aperiam quae hic.","(DE) Nobis totam aperiam quae hic.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,9993625906,repellendus,"(DE) repellendus",/en/demo/url/5ae343efbca92,/de/demo/url/5ae343efbcad9,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Praesentium eos corrupti consequatur dolor.","(DE) Praesentium eos corrupti consequatur dolor.",,"Entertainment Electronics",numquam,"(DE) numquam",eius,"(DE) eius","In ab sunt maiores excepturi eos laboriosam consequatur qui.","(DE) In ab sunt maiores excepturi eos laboriosam consequatur qui.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,1298806852,aut,"(DE) aut",/en/demo/url/5ae343efbd958,/de/demo/url/5ae343efbdfbc,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Exercitationem aut qui harum quo iusto qui corrupti.","(DE) Exercitationem aut qui harum quo iusto qui corrupti.",,"Entertainment Electronics",ut,"(DE) ut",enim,"(DE) enim","Dicta ipsam et maxime aperiam incidunt accusantium qui.","(DE) Dicta ipsam et maxime aperiam incidunt accusantium qui.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,1276412622,aliquam,"(DE) aliquam",/en/demo/url/5ae343efbe78e,/de/demo/url/5ae343efbe79f,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Rerum eos nulla inventore sequi.","(DE) Rerum eos nulla inventore sequi.",,"Entertainment Electronics",architecto,"(DE) architecto",est,"(DE) est","Animi rem harum quae dicta quo eos.","(DE) Animi rem harum quae dicta quo eos.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,4801839290,modi,"(DE) modi",/en/demo/url/5ae343efbee10,/de/demo/url/5ae343efbee69,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Velit alias aut sint ut rem quod aut.","(DE) Velit alias aut sint ut rem quod aut.",,"Entertainment Electronics",omnis,"(DE) omnis",sit,"(DE) sit","Fuga qui libero eveniet tenetur a.","(DE) Fuga qui libero eveniet tenetur a.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,0090322290,laboriosam,"(DE) laboriosam",/en/demo/url/5ae343efc49c2,/de/demo/url/5ae343efc4a05,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Minus dolores molestias sint sequi veritatis facilis et.","(DE) Minus dolores molestias sint sequi veritatis facilis et.",,"Entertainment Electronics",eveniet,"(DE) eveniet",vitae,"(DE) vitae","Pariatur possimus molestias quaerat consequatur et a deleniti.","(DE) Pariatur possimus molestias quaerat consequatur et a deleniti.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,9333276637,rerum,"(DE) rerum",/en/demo/url/5ae343efc54ab,/de/demo/url/5ae343efc54bc,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Molestiae iste quis velit deleniti est.","(DE) Molestiae iste quis velit deleniti est.",,"Entertainment Electronics",placeat,"(DE) placeat",provident,"(DE) provident","Sapiente sint et iure rerum tempora aut totam.","(DE) Sapiente sint et iure rerum tempora aut totam.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,2493174127,officia,"(DE) officia",/en/demo/url/5ae343efc5bb8,/de/demo/url/5ae343efc5c07,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Occaecati dolores qui fugiat ut dicta neque minima error.","(DE) Occaecati dolores qui fugiat ut dicta neque minima error.",,"Entertainment Electronics",exercitationem,"(DE) exercitationem",quidem,"(DE) quidem","Eveniet quo sit ut laudantium error.","(DE) Eveniet quo sit ut laudantium error.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,7406237898,aut,"(DE) aut",/en/demo/url/5ae343efc6276,/de/demo/url/5ae343efc6298,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Quia quis amet omnis expedita laboriosam dolores.","(DE) Quia quis amet omnis expedita laboriosam dolores.",,"Entertainment Electronics",occaecati,"(DE) occaecati",sed,"(DE) sed","Optio sit consequatur omnis ratione ipsum.","(DE) Optio sit consequatur omnis ratione ipsum.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,0329224379,libero,"(DE) libero",/en/demo/url/5ae343efc8ecd,/de/demo/url/5ae343efcae42,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Atque sunt ducimus fuga id iste.","(DE) Atque sunt ducimus fuga id iste.",,"Entertainment Electronics",voluptas,"(DE) voluptas",recusandae,"(DE) recusandae","Tempore aliquid fugiat omnis quibusdam et.","(DE) Tempore aliquid fugiat omnis quibusdam et.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,695493223X,ad,"(DE) ad",/en/demo/url/5ae343efcc58d,/de/demo/url/5ae343efcce27,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Est facilis in quia quidem placeat vel.","(DE) Est facilis in quia quidem placeat vel.",,"Entertainment Electronics",omnis,"(DE) omnis",velit,"(DE) velit","Qui possimus illo impedit placeat.","(DE) Qui possimus illo impedit placeat.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,0304026085,cum,"(DE) cum",/en/demo/url/5ae343efcd6d2,/de/demo/url/5ae343efcd6ed,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Ut placeat eius repellendus adipisci voluptatem omnis.","(DE) Ut placeat eius repellendus adipisci voluptatem omnis.",,"Entertainment Electronics",architecto,"(DE) architecto",voluptate,"(DE) voluptate","Voluptas illo qui ut reprehenderit ipsum aliquid.","(DE) Voluptas illo qui ut reprehenderit ipsum aliquid.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,2177562635,culpa,"(DE) culpa",/en/demo/url/5ae343efcddb8,/de/demo/url/5ae343efcddde,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Consequuntur assumenda officia recusandae dolor aut vel.","(DE) Consequuntur assumenda officia recusandae dolor aut vel.",,"Entertainment Electronics",eius,"(DE) eius",harum,"(DE) harum","Consequatur dignissimos sed quidem vel non hic.","(DE) Consequatur dignissimos sed quidem vel non hic.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,2420527623,delectus,"(DE) delectus",/en/demo/url/5ae343efcf1a6,/de/demo/url/5ae343efcf1c9,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Consequatur voluptatem iste rerum.","(DE) Consequatur voluptatem iste rerum.",,"Entertainment Electronics",pariatur,"(DE) pariatur",molestiae,"(DE) molestiae","Ut excepturi alias est quod.","(DE) Ut excepturi alias est quod.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
digital-cameras,1,1205906703,perferendis,"(DE) perferendis",/en/demo/url/5ae343efcf804,/de/demo/url/5ae343efcf821,0,att_key_1,att_val_1,,,,,att_key_2,att_val_2,,,,,att_key_3,att_val_3,,,,,att_key_4,att_val_4,,,,,att_key_5,att_val_5,,,,,att_key_6,att_val_6,,,,,#ffffff,"Dolore qui et nemo.","(DE) Dolore qui et nemo.",,"Entertainment Electronics",qui,"(DE) qui",non,"(DE) non","Voluptatum aut animi est est dolorum sunt.","(DE) Voluptatum aut animi est est dolorum sunt.",,2018-04-27T15:38:23+00:00,2018-04-27T15:38:23+00:00
