abstract_sku,concrete_sku,price_type,value_net,value_gross,currency,store
4069394648,,ORIGINAL,1027,2437,EUR,DE
7161491134,,DEFAULT,9155,8414,EUR,DE
7161491134,,ORIGINAL,9155,8414,EUR,DE
0206956819,,DEFAULT,7092,9450,EUR,DE
0206956819,,ORIGINAL,7092,9450,EUR,DE
7159726189,,DEFAULT,2589,5409,EUR,DE
7159726189,,ORIGINAL,2589,5409,EUR,DE
0291285961,,DEFAULT,3816,8992,EUR,DE
0291285961,,ORIGINAL,3816,8992,EUR,DE
0360508502,,DEFAULT,5472,2375,EUR,DE
0360508502,,ORIGINAL,5472,2375,EUR,DE
8649152104,,DEFAULT,2576,3368,EUR,DE
8649152104,,ORIGINAL,2576,3368,EUR,DE
4555067517,,DEFAULT,4578,2311,EUR,DE
4555067517,,ORIGINAL,4578,2311,EUR,DE
8828524421,,DEFAULT,4979,4433,EUR,DE
8828524421,,ORIGINAL,4979,4433,EUR,DE
1312234393,,DEFAULT,7179,7396,EUR,DE
1312234393,,ORIGINAL,7179,7396,EUR,DE
8341053225,,DEFAULT,5348,9744,EUR,DE
8341053225,,ORIGINAL,5348,9744,EUR,DE
507857560X,,DEFAULT,6391,2219,EUR,DE
507857560X,,ORIGINAL,6391,2219,EUR,DE
2843587360,,DEFAULT,6235,4299,EUR,DE
2843587360,,ORIGINAL,6235,4299,EUR,DE
1524708348,,DEFAULT,6655,7516,EUR,DE
1524708348,,ORIGINAL,6655,7516,EUR,DE
5298388248,,DEFAULT,8079,8266,EUR,DE
5298388248,,ORIGINAL,8079,8266,EUR,DE
5303865894,,DEFAULT,9930,2271,EUR,DE
5303865894,,ORIGINAL,9930,2271,EUR,DE
4911926473,,DEFAULT,5257,4104,EUR,DE
4911926473,,ORIGINAL,5257,4104,EUR,DE
695678257X,,DEFAULT,6433,7706,EUR,DE
695678257X,,ORIGINAL,6433,7706,EUR,DE
068796833X,,DEFAULT,2020,5661,EUR,DE
068796833X,,ORIGINAL,2020,5661,EUR,DE
7039499207,,DEFAULT,9330,4322,EUR,DE
7039499207,,ORIGINAL,9330,4322,EUR,DE
9926539661,,DEFAULT,4500,6665,EUR,DE
9926539661,,ORIGINAL,4500,6665,EUR,DE
903753144X,,DEFAULT,4200,6833,EUR,DE
903753144X,,ORIGINAL,4200,6833,EUR,DE
9086691552,,DEFAULT,8479,5533,EUR,DE
9086691552,,ORIGINAL,8479,5533,EUR,DE
3406472486,,DEFAULT,1683,1223,EUR,DE
3406472486,,ORIGINAL,1683,1223,EUR,DE
1753372895,,DEFAULT,3528,2450,EUR,DE
1753372895,,ORIGINAL,3528,2450,EUR,DE
1448993504,,DEFAULT,8455,5043,EUR,DE
1448993504,,ORIGINAL,8455,5043,EUR,DE
8292674071,,DEFAULT,7601,3793,EUR,DE
8292674071,,ORIGINAL,7601,3793,EUR,DE
8687642970,,DEFAULT,5893,1966,EUR,DE
8687642970,,ORIGINAL,5893,1966,EUR,DE
2694115306,,DEFAULT,4064,7352,EUR,DE
2694115306,,ORIGINAL,4064,7352,EUR,DE
0074517554,,DEFAULT,6193,6372,EUR,DE
0074517554,,ORIGINAL,6193,6372,EUR,DE
6421330355,,DEFAULT,7386,4537,EUR,DE
6421330355,,ORIGINAL,7386,4537,EUR,DE
4809025209,,DEFAULT,3671,7490,EUR,DE
4809025209,,ORIGINAL,3671,7490,EUR,DE
1656265699,,DEFAULT,8066,3052,EUR,DE
1656265699,,ORIGINAL,8066,3052,EUR,DE
1511879068,,DEFAULT,5606,1283,EUR,DE
1511879068,,ORIGINAL,5606,1283,EUR,DE
5913103726,,DEFAULT,4131,2816,EUR,DE
5913103726,,ORIGINAL,4131,2816,EUR,DE
5158669368,,DEFAULT,3313,8565,EUR,DE
5158669368,,ORIGINAL,3313,8565,EUR,DE
4647202119,,DEFAULT,7093,2041,EUR,DE
4647202119,,ORIGINAL,7093,2041,EUR,DE
8289905351,,DEFAULT,9275,4345,EUR,DE
8289905351,,ORIGINAL,9275,4345,EUR,DE
0921850026,,DEFAULT,9764,3413,EUR,DE
0921850026,,ORIGINAL,9764,3413,EUR,DE
5016186308,,DEFAULT,2001,4233,EUR,DE
5016186308,,ORIGINAL,2001,4233,EUR,DE
0335455611,,DEFAULT,2245,2098,EUR,DE
0335455611,,ORIGINAL,2245,2098,EUR,DE
9533605707,,DEFAULT,8924,2177,EUR,DE
9533605707,,ORIGINAL,8924,2177,EUR,DE
1860135544,,DEFAULT,7708,4643,EUR,DE
1860135544,,ORIGINAL,7708,4643,EUR,DE
4134485584,,DEFAULT,7876,8756,EUR,DE
4134485584,,ORIGINAL,7876,8756,EUR,DE
0410464317,,DEFAULT,8027,8224,EUR,DE
0410464317,,ORIGINAL,8027,8224,EUR,DE
0100844723,,DEFAULT,5155,7198,EUR,DE
0100844723,,ORIGINAL,5155,7198,EUR,DE
4334096735,,DEFAULT,8932,8024,EUR,DE
4334096735,,ORIGINAL,8932,8024,EUR,DE
8387408980,,DEFAULT,2572,2962,EUR,DE
8387408980,,ORIGINAL,2572,2962,EUR,DE
4307450884,,DEFAULT,4701,4557,EUR,DE
4307450884,,ORIGINAL,4701,4557,EUR,DE
2473385599,,DEFAULT,8224,2659,EUR,DE
2473385599,,ORIGINAL,8224,2659,EUR,DE
1222122707,,DEFAULT,3798,7382,EUR,DE
1222122707,,ORIGINAL,3798,7382,EUR,DE
9378336078,,DEFAULT,6279,4198,EUR,DE
9378336078,,ORIGINAL,6279,4198,EUR,DE
4389114069,,DEFAULT,7032,9790,EUR,DE
4389114069,,ORIGINAL,7032,9790,EUR,DE
9707018488,,DEFAULT,2471,5062,EUR,DE
9707018488,,ORIGINAL,2471,5062,EUR,DE
2362507130,,DEFAULT,8802,7381,EUR,DE
2362507130,,ORIGINAL,8802,7381,EUR,DE
5336982903,,DEFAULT,8836,9806,EUR,DE
5336982903,,ORIGINAL,8836,9806,EUR,DE
2528691556,,DEFAULT,1175,3135,EUR,DE
2528691556,,ORIGINAL,1175,3135,EUR,DE
3440097072,,DEFAULT,1140,1709,EUR,DE
3440097072,,ORIGINAL,1140,1709,EUR,DE
2260015263,,DEFAULT,1037,6346,EUR,DE
2260015263,,ORIGINAL,1037,6346,EUR,DE
0014063476,,DEFAULT,8181,6332,EUR,DE
0014063476,,ORIGINAL,8181,6332,EUR,DE
2882505809,,DEFAULT,8500,4504,EUR,DE
2882505809,,ORIGINAL,8500,4504,EUR,DE
8376536893,,DEFAULT,4517,2469,EUR,DE
8376536893,,ORIGINAL,4517,2469,EUR,DE
8778938570,,DEFAULT,4492,9546,EUR,DE
8778938570,,ORIGINAL,4492,9546,EUR,DE
0665397720,,DEFAULT,5800,9236,EUR,DE
0665397720,,ORIGINAL,5800,9236,EUR,DE
1565162498,,DEFAULT,8689,1884,EUR,DE
1565162498,,ORIGINAL,8689,1884,EUR,DE
0642762775,,DEFAULT,2159,2470,EUR,DE
0642762775,,ORIGINAL,2159,2470,EUR,DE
9994604287,,DEFAULT,9104,8897,EUR,DE
9994604287,,ORIGINAL,9104,8897,EUR,DE
3424930369,,DEFAULT,9534,3554,EUR,DE
3424930369,,ORIGINAL,9534,3554,EUR,DE
2000444997,,DEFAULT,1484,1653,EUR,DE
2000444997,,ORIGINAL,1484,1653,EUR,DE
7185067871,,DEFAULT,1902,4769,EUR,DE
7185067871,,ORIGINAL,1902,4769,EUR,DE
1447685849,,DEFAULT,1060,8904,EUR,DE
1447685849,,ORIGINAL,1060,8904,EUR,DE
2780531673,,DEFAULT,9670,7212,EUR,DE
2780531673,,ORIGINAL,9670,7212,EUR,DE
4640517955,,DEFAULT,4504,8738,EUR,DE
4640517955,,ORIGINAL,4504,8738,EUR,DE
0865908575,,DEFAULT,6580,5399,EUR,DE
0865908575,,ORIGINAL,6580,5399,EUR,DE
2440362654,,DEFAULT,6768,7340,EUR,DE
2440362654,,ORIGINAL,6768,7340,EUR,DE
4678165827,,DEFAULT,8254,3878,EUR,DE
4678165827,,ORIGINAL,8254,3878,EUR,DE
7087639226,,DEFAULT,6776,1335,EUR,DE
7087639226,,ORIGINAL,6776,1335,EUR,DE
8241266391,,DEFAULT,7563,7572,EUR,DE
8241266391,,ORIGINAL,7563,7572,EUR,DE
1101037695,,DEFAULT,2411,5815,EUR,DE
1101037695,,ORIGINAL,2411,5815,EUR,DE
5546684070,,DEFAULT,8988,4186,EUR,DE
5546684070,,ORIGINAL,8988,4186,EUR,DE
4566307638,,DEFAULT,7470,1013,EUR,DE
4566307638,,ORIGINAL,7470,1013,EUR,DE
7358778014,,DEFAULT,3612,9323,EUR,DE
7358778014,,ORIGINAL,3612,9323,EUR,DE
5860376677,,DEFAULT,1874,3284,EUR,DE
5860376677,,ORIGINAL,1874,3284,EUR,DE
1783545518,,DEFAULT,1201,2877,EUR,DE
1783545518,,ORIGINAL,1201,2877,EUR,DE
5466030902,,DEFAULT,2429,1909,EUR,DE
5466030902,,ORIGINAL,2429,1909,EUR,DE
3548162762,,DEFAULT,4992,7451,EUR,DE
3548162762,,ORIGINAL,4992,7451,EUR,DE
055923001X,,DEFAULT,7503,2246,EUR,DE
055923001X,,ORIGINAL,7503,2246,EUR,DE
5266147962,,DEFAULT,4551,3465,EUR,DE
5266147962,,ORIGINAL,4551,3465,EUR,DE
1538059185,,DEFAULT,1153,4444,EUR,DE
1538059185,,ORIGINAL,1153,4444,EUR,DE
4137588554,,DEFAULT,6323,8685,EUR,DE
4137588554,,ORIGINAL,6323,8685,EUR,DE
0531612791,,DEFAULT,3316,4192,EUR,DE
0531612791,,ORIGINAL,3316,4192,EUR,DE
734770653X,,DEFAULT,4930,3249,EUR,DE
734770653X,,ORIGINAL,4930,3249,EUR,DE
9753105495,,DEFAULT,4455,6260,EUR,DE
9753105495,,ORIGINAL,4455,6260,EUR,DE
2727804377,,DEFAULT,1335,3047,EUR,DE
2727804377,,ORIGINAL,1335,3047,EUR,DE
5765133940,,DEFAULT,5833,5403,EUR,DE
5765133940,,ORIGINAL,5833,5403,EUR,DE
0179654756,,DEFAULT,7256,1446,EUR,DE
0179654756,,ORIGINAL,7256,1446,EUR,DE
6199560116,,DEFAULT,5525,6815,EUR,DE
6199560116,,ORIGINAL,5525,6815,EUR,DE
5765269982,,DEFAULT,9488,5222,EUR,DE
5765269982,,ORIGINAL,9488,5222,EUR,DE
6435418705,,DEFAULT,6460,9531,EUR,DE
6435418705,,ORIGINAL,6460,9531,EUR,DE
2886949450,,DEFAULT,4973,5875,EUR,DE
2886949450,,ORIGINAL,4973,5875,EUR,DE
7638994450,,DEFAULT,7484,7054,EUR,DE
7638994450,,ORIGINAL,7484,7054,EUR,DE
9731506969,,DEFAULT,8714,9379,EUR,DE
9731506969,,ORIGINAL,8714,9379,EUR,DE
2705839720,,DEFAULT,8100,9383,EUR,DE
2705839720,,ORIGINAL,8100,9383,EUR,DE
0735168148,,DEFAULT,6187,2891,EUR,DE
0735168148,,ORIGINAL,6187,2891,EUR,DE
2934064042,,DEFAULT,5828,8578,EUR,DE
2934064042,,ORIGINAL,5828,8578,EUR,DE
1931677131,,DEFAULT,1802,1933,EUR,DE
1931677131,,ORIGINAL,1802,1933,EUR,DE
9083071200,,DEFAULT,9696,6057,EUR,DE
9083071200,,ORIGINAL,9696,6057,EUR,DE
4048307517,,DEFAULT,8447,4587,EUR,DE
4048307517,,ORIGINAL,8447,4587,EUR,DE
5109186308,,DEFAULT,8484,4727,EUR,DE
5109186308,,ORIGINAL,8484,4727,EUR,DE
395450586X,,DEFAULT,4634,4998,EUR,DE
395450586X,,ORIGINAL,4634,4998,EUR,DE
0812470028,,DEFAULT,2624,5553,EUR,DE
0812470028,,ORIGINAL,2624,5553,EUR,DE
885447925X,,DEFAULT,3909,6184,EUR,DE
885447925X,,ORIGINAL,3909,6184,EUR,DE
7029018559,,DEFAULT,3331,7820,EUR,DE
7029018559,,ORIGINAL,3331,7820,EUR,DE
6680457548,,DEFAULT,4446,7969,EUR,DE
6680457548,,ORIGINAL,4446,7969,EUR,DE
2963039514,,DEFAULT,7214,7472,EUR,DE
2963039514,,ORIGINAL,7214,7472,EUR,DE
2233118693,,DEFAULT,8329,3813,EUR,DE
2233118693,,ORIGINAL,8329,3813,EUR,DE
6097766211,,DEFAULT,7016,8821,EUR,DE
6097766211,,ORIGINAL,7016,8821,EUR,DE
0424266970,,DEFAULT,5252,4940,EUR,DE
0424266970,,ORIGINAL,5252,4940,EUR,DE
2578223505,,DEFAULT,3242,4896,EUR,DE
2578223505,,ORIGINAL,3242,4896,EUR,DE
1072101173,,DEFAULT,4896,8931,EUR,DE
1072101173,,ORIGINAL,4896,8931,EUR,DE
5660476600,,DEFAULT,3928,4936,EUR,DE
5660476600,,ORIGINAL,3928,4936,EUR,DE
7653995446,,DEFAULT,1902,5403,EUR,DE
7653995446,,ORIGINAL,1902,5403,EUR,DE
026672468X,,DEFAULT,2109,7803,EUR,DE
026672468X,,ORIGINAL,2109,7803,EUR,DE
7162180949,,DEFAULT,3734,1795,EUR,DE
7162180949,,ORIGINAL,3734,1795,EUR,DE
8654794313,,DEFAULT,5601,7464,EUR,DE
8654794313,,ORIGINAL,5601,7464,EUR,DE
0590486624,,DEFAULT,8044,6144,EUR,DE
0590486624,,ORIGINAL,8044,6144,EUR,DE
8172034679,,DEFAULT,6498,5318,EUR,DE
8172034679,,ORIGINAL,6498,5318,EUR,DE
9977790086,,DEFAULT,7975,4420,EUR,DE
9977790086,,ORIGINAL,7975,4420,EUR,DE
5544471207,,DEFAULT,6614,3077,EUR,DE
5544471207,,ORIGINAL,6614,3077,EUR,DE
4762093416,,DEFAULT,9678,6717,EUR,DE
4762093416,,ORIGINAL,9678,6717,EUR,DE
0606266976,,DEFAULT,3119,5733,EUR,DE
0606266976,,ORIGINAL,3119,5733,EUR,DE
3558877233,,DEFAULT,4065,1510,EUR,DE
3558877233,,ORIGINAL,4065,1510,EUR,DE
2291354698,,DEFAULT,1562,2941,EUR,DE
2291354698,,ORIGINAL,1562,2941,EUR,DE
589493401X,,DEFAULT,5329,8623,EUR,DE
589493401X,,ORIGINAL,5329,8623,EUR,DE
4277410154,,DEFAULT,2191,1447,EUR,DE
4277410154,,ORIGINAL,2191,1447,EUR,DE
0362719470,,DEFAULT,9507,6682,EUR,DE
0362719470,,ORIGINAL,9507,6682,EUR,DE
6947671388,,DEFAULT,8397,3717,EUR,DE
6947671388,,ORIGINAL,8397,3717,EUR,DE
9537971724,,DEFAULT,4465,5658,EUR,DE
9537971724,,ORIGINAL,4465,5658,EUR,DE
6014876928,,DEFAULT,7569,4754,EUR,DE
6014876928,,ORIGINAL,7569,4754,EUR,DE
8306227190,,DEFAULT,5870,7124,EUR,DE
8306227190,,ORIGINAL,5870,7124,EUR,DE
1718414404,,DEFAULT,8120,7032,EUR,DE
1718414404,,ORIGINAL,8120,7032,EUR,DE
6098476454,,DEFAULT,4147,5037,EUR,DE
6098476454,,ORIGINAL,4147,5037,EUR,DE
8988558812,,DEFAULT,4047,1626,EUR,DE
8988558812,,ORIGINAL,4047,1626,EUR,DE
0625917464,,DEFAULT,5075,3231,EUR,DE
0625917464,,ORIGINAL,5075,3231,EUR,DE
0644867760,,DEFAULT,8934,6395,EUR,DE
0644867760,,ORIGINAL,8934,6395,EUR,DE
2592810463,,DEFAULT,2923,1223,EUR,DE
2592810463,,ORIGINAL,2923,1223,EUR,DE
3455475728,,DEFAULT,8965,5821,EUR,DE
3455475728,,ORIGINAL,8965,5821,EUR,DE
6072302505,,DEFAULT,9615,8711,EUR,DE
6072302505,,ORIGINAL,9615,8711,EUR,DE
1593606915,,DEFAULT,2724,1472,EUR,DE
1593606915,,ORIGINAL,2724,1472,EUR,DE
5382106894,,DEFAULT,6682,4653,EUR,DE
5382106894,,ORIGINAL,6682,4653,EUR,DE
0934018960,,DEFAULT,5392,2793,EUR,DE
0934018960,,ORIGINAL,5392,2793,EUR,DE
2916835075,,DEFAULT,4058,9102,EUR,DE
2916835075,,ORIGINAL,4058,9102,EUR,DE
8084720872,,DEFAULT,1219,6342,EUR,DE
8084720872,,ORIGINAL,1219,6342,EUR,DE
7980986040,,DEFAULT,1347,3089,EUR,DE
7980986040,,ORIGINAL,1347,3089,EUR,DE
0771149328,,DEFAULT,5375,8515,EUR,DE
0771149328,,ORIGINAL,5375,8515,EUR,DE
0764506064,,DEFAULT,8048,7961,EUR,DE
0764506064,,ORIGINAL,8048,7961,EUR,DE
4934874135,,DEFAULT,9345,6768,EUR,DE
4934874135,,ORIGINAL,9345,6768,EUR,DE
0558754279,,DEFAULT,9464,9669,EUR,DE
0558754279,,ORIGINAL,9464,9669,EUR,DE
1133794181,,DEFAULT,5789,9441,EUR,DE
1133794181,,ORIGINAL,5789,9441,EUR,DE
3461758574,,DEFAULT,5055,3753,EUR,DE
3461758574,,ORIGINAL,5055,3753,EUR,DE
2215395273,,DEFAULT,2123,9724,EUR,DE
2215395273,,ORIGINAL,2123,9724,EUR,DE
5159821155,,DEFAULT,5101,6671,EUR,DE
5159821155,,ORIGINAL,5101,6671,EUR,DE
4896444248,,DEFAULT,3324,5927,EUR,DE
4896444248,,ORIGINAL,3324,5927,EUR,DE
1629220752,,DEFAULT,4626,7711,EUR,DE
1629220752,,ORIGINAL,4626,7711,EUR,DE
5353186281,,DEFAULT,9293,2681,EUR,DE
5353186281,,ORIGINAL,9293,2681,EUR,DE
9552898579,,DEFAULT,5942,2089,EUR,DE
9552898579,,ORIGINAL,5942,2089,EUR,DE
9692721221,,DEFAULT,1544,3335,EUR,DE
9692721221,,ORIGINAL,1544,3335,EUR,DE
5903675336,,DEFAULT,1679,6679,EUR,DE
5903675336,,ORIGINAL,1679,6679,EUR,DE
3950426957,,DEFAULT,5576,1348,EUR,DE
3950426957,,ORIGINAL,5576,1348,EUR,DE
5895168299,,DEFAULT,5881,9942,EUR,DE
5895168299,,ORIGINAL,5881,9942,EUR,DE
1444897934,,DEFAULT,9579,7597,EUR,DE
1444897934,,ORIGINAL,9579,7597,EUR,DE
4502424315,,DEFAULT,5638,8379,EUR,DE
4502424315,,ORIGINAL,5638,8379,EUR,DE
7568991040,,DEFAULT,5639,7511,EUR,DE
7568991040,,ORIGINAL,5639,7511,EUR,DE
1357556101,,DEFAULT,4862,3853,EUR,DE
1357556101,,ORIGINAL,4862,3853,EUR,DE
5839980056,,DEFAULT,5544,5920,EUR,DE
5839980056,,ORIGINAL,5544,5920,EUR,DE
2553559399,,DEFAULT,8603,6069,EUR,DE
2553559399,,ORIGINAL,8603,6069,EUR,DE
3872094297,,DEFAULT,5088,3376,EUR,DE
3872094297,,ORIGINAL,5088,3376,EUR,DE
408785325X,,DEFAULT,2436,7038,EUR,DE
408785325X,,ORIGINAL,2436,7038,EUR,DE
0443870616,,DEFAULT,3312,6098,EUR,DE
0443870616,,ORIGINAL,3312,6098,EUR,DE
1556612168,,DEFAULT,5246,5515,EUR,DE
1556612168,,ORIGINAL,5246,5515,EUR,DE
8955685106,,DEFAULT,7765,5705,EUR,DE
8955685106,,ORIGINAL,7765,5705,EUR,DE
6981265192,,DEFAULT,1059,8962,EUR,DE
6981265192,,ORIGINAL,1059,8962,EUR,DE
9680528995,,DEFAULT,7874,9725,EUR,DE
9680528995,,ORIGINAL,7874,9725,EUR,DE
7789859846,,DEFAULT,9466,4457,EUR,DE
7789859846,,ORIGINAL,9466,4457,EUR,DE
6964987932,,DEFAULT,1320,5830,EUR,DE
6964987932,,ORIGINAL,1320,5830,EUR,DE
1771179201,,DEFAULT,2483,6707,EUR,DE
1771179201,,ORIGINAL,2483,6707,EUR,DE
7442178278,,DEFAULT,7261,7377,EUR,DE
7442178278,,ORIGINAL,7261,7377,EUR,DE
9071688542,,DEFAULT,8448,6664,EUR,DE
9071688542,,ORIGINAL,8448,6664,EUR,DE
7838284287,,DEFAULT,3194,3157,EUR,DE
7838284287,,ORIGINAL,3194,3157,EUR,DE
1897958870,,DEFAULT,6055,3869,EUR,DE
1897958870,,ORIGINAL,6055,3869,EUR,DE
3049047739,,DEFAULT,3013,1461,EUR,DE
3049047739,,ORIGINAL,3013,1461,EUR,DE
7392936204,,DEFAULT,4696,9656,EUR,DE
7392936204,,ORIGINAL,4696,9656,EUR,DE
0613194977,,DEFAULT,5258,2678,EUR,DE
0613194977,,ORIGINAL,5258,2678,EUR,DE
0929649222,,DEFAULT,9848,2803,EUR,DE
0929649222,,ORIGINAL,9848,2803,EUR,DE
5456577844,,DEFAULT,4001,3778,EUR,DE
5456577844,,ORIGINAL,4001,3778,EUR,DE
2199828387,,DEFAULT,2910,8998,EUR,DE
2199828387,,ORIGINAL,2910,8998,EUR,DE
0467071306,,DEFAULT,2897,6567,EUR,DE
0467071306,,ORIGINAL,2897,6567,EUR,DE
1990052886,,DEFAULT,6634,1663,EUR,DE
1990052886,,ORIGINAL,6634,1663,EUR,DE
2344227466,,DEFAULT,5840,3798,EUR,DE
2344227466,,ORIGINAL,5840,3798,EUR,DE
0683740423,,DEFAULT,2341,8846,EUR,DE
0683740423,,ORIGINAL,2341,8846,EUR,DE
2520123435,,DEFAULT,2732,5823,EUR,DE
2520123435,,ORIGINAL,2732,5823,EUR,DE
4805615427,,DEFAULT,6793,2246,EUR,DE
4805615427,,ORIGINAL,6793,2246,EUR,DE
8462327040,,DEFAULT,5543,4128,EUR,DE
8462327040,,ORIGINAL,5543,4128,EUR,DE
683415986X,,DEFAULT,6973,2239,EUR,DE
683415986X,,ORIGINAL,6973,2239,EUR,DE
0829186301,,DEFAULT,3286,3489,EUR,DE
0829186301,,ORIGINAL,3286,3489,EUR,DE
9620921437,,DEFAULT,9288,5340,EUR,DE
9620921437,,ORIGINAL,9288,5340,EUR,DE
6370723266,,DEFAULT,5825,4885,EUR,DE
6370723266,,ORIGINAL,5825,4885,EUR,DE
2465029118,,DEFAULT,8106,3541,EUR,DE
2465029118,,ORIGINAL,8106,3541,EUR,DE
6750849229,,DEFAULT,5196,3346,EUR,DE
6750849229,,ORIGINAL,5196,3346,EUR,DE
1807950069,,DEFAULT,3151,4199,EUR,DE
1807950069,,ORIGINAL,3151,4199,EUR,DE
2925472990,,DEFAULT,7886,7660,EUR,DE
2925472990,,ORIGINAL,7886,7660,EUR,DE
7098742333,,DEFAULT,5092,8386,EUR,DE
7098742333,,ORIGINAL,5092,8386,EUR,DE
7907462460,,DEFAULT,2156,7764,EUR,DE
7907462460,,ORIGINAL,2156,7764,EUR,DE
3364822395,,DEFAULT,7216,6485,EUR,DE
3364822395,,ORIGINAL,7216,6485,EUR,DE
0141373385,,DEFAULT,2811,8064,EUR,DE
0141373385,,ORIGINAL,2811,8064,EUR,DE
731823014X,,DEFAULT,8218,1657,EUR,DE
731823014X,,ORIGINAL,8218,1657,EUR,DE
6363875064,,DEFAULT,7146,4340,EUR,DE
6363875064,,ORIGINAL,7146,4340,EUR,DE
8994331212,,DEFAULT,9875,2209,EUR,DE
8994331212,,ORIGINAL,9875,2209,EUR,DE
9668313984,,DEFAULT,3743,2177,EUR,DE
9668313984,,ORIGINAL,3743,2177,EUR,DE
2074770650,,DEFAULT,6250,3170,EUR,DE
2074770650,,ORIGINAL,6250,3170,EUR,DE
1781622248,,DEFAULT,5251,5726,EUR,DE
1781622248,,ORIGINAL,5251,5726,EUR,DE
7388648232,,DEFAULT,8833,3040,EUR,DE
7388648232,,ORIGINAL,8833,3040,EUR,DE
4018206968,,DEFAULT,8870,7018,EUR,DE
4018206968,,ORIGINAL,8870,7018,EUR,DE
0858340305,,DEFAULT,4559,1988,EUR,DE
0858340305,,ORIGINAL,4559,1988,EUR,DE
7587092625,,DEFAULT,7829,1562,EUR,DE
7587092625,,ORIGINAL,7829,1562,EUR,DE
8412374088,,DEFAULT,7170,8904,EUR,DE
8412374088,,ORIGINAL,7170,8904,EUR,DE
0351518460,,DEFAULT,9811,1433,EUR,DE
0351518460,,ORIGINAL,9811,1433,EUR,DE
7790325213,,DEFAULT,8840,6773,EUR,DE
7790325213,,ORIGINAL,8840,6773,EUR,DE
1518185983,,DEFAULT,2937,9528,EUR,DE
1518185983,,ORIGINAL,2937,9528,EUR,DE
9054581840,,DEFAULT,2833,4064,EUR,DE
9054581840,,ORIGINAL,2833,4064,EUR,DE
6441766280,,DEFAULT,7460,8708,EUR,DE
6441766280,,ORIGINAL,7460,8708,EUR,DE
7592532433,,DEFAULT,4045,7041,EUR,DE
7592532433,,ORIGINAL,4045,7041,EUR,DE
0262283603,,DEFAULT,8233,1537,EUR,DE
0262283603,,ORIGINAL,8233,1537,EUR,DE
1386888095,,DEFAULT,2619,4698,EUR,DE
1386888095,,ORIGINAL,2619,4698,EUR,DE
4348006091,,DEFAULT,6204,2450,EUR,DE
4348006091,,ORIGINAL,6204,2450,EUR,DE
0536713189,,DEFAULT,4675,5209,EUR,DE
0536713189,,ORIGINAL,4675,5209,EUR,DE
7469919554,,DEFAULT,8086,9903,EUR,DE
7469919554,,ORIGINAL,8086,9903,EUR,DE
1407657097,,DEFAULT,7553,2190,EUR,DE
1407657097,,ORIGINAL,7553,2190,EUR,DE
3570950972,,DEFAULT,5198,7897,EUR,DE
3570950972,,ORIGINAL,5198,7897,EUR,DE
8813756178,,DEFAULT,5305,6112,EUR,DE
8813756178,,ORIGINAL,5305,6112,EUR,DE
0643871284,,DEFAULT,7450,9419,EUR,DE
0643871284,,ORIGINAL,7450,9419,EUR,DE
153253857X,,DEFAULT,4612,2413,EUR,DE
153253857X,,ORIGINAL,4612,2413,EUR,DE
6708310317,,DEFAULT,5541,3234,EUR,DE
6708310317,,ORIGINAL,5541,3234,EUR,DE
9351434249,,DEFAULT,8322,9009,EUR,DE
9351434249,,ORIGINAL,8322,9009,EUR,DE
902417550X,,DEFAULT,7501,4889,EUR,DE
902417550X,,ORIGINAL,7501,4889,EUR,DE
7633049308,,DEFAULT,8687,7535,EUR,DE
7633049308,,ORIGINAL,8687,7535,EUR,DE
1788454707,,DEFAULT,1993,6399,EUR,DE
1788454707,,ORIGINAL,1993,6399,EUR,DE
0205457916,,DEFAULT,3690,6887,EUR,DE
0205457916,,ORIGINAL,3690,6887,EUR,DE
4422934643,,DEFAULT,2293,2325,EUR,DE
4422934643,,ORIGINAL,2293,2325,EUR,DE
4481339535,,DEFAULT,9988,7445,EUR,DE
4481339535,,ORIGINAL,9988,7445,EUR,DE
7912222979,,DEFAULT,3572,9525,EUR,DE
7912222979,,ORIGINAL,3572,9525,EUR,DE
7461601555,,DEFAULT,2011,4610,EUR,DE
7461601555,,ORIGINAL,2011,4610,EUR,DE
4599172227,,DEFAULT,6408,5869,EUR,DE
4599172227,,ORIGINAL,6408,5869,EUR,DE
2405368536,,DEFAULT,3749,3968,EUR,DE
2405368536,,ORIGINAL,3749,3968,EUR,DE
5168862675,,DEFAULT,1766,6570,EUR,DE
5168862675,,ORIGINAL,1766,6570,EUR,DE
1124282076,,DEFAULT,2039,6458,EUR,DE
1124282076,,ORIGINAL,2039,6458,EUR,DE
684028719X,,DEFAULT,9683,4037,EUR,DE
684028719X,,ORIGINAL,9683,4037,EUR,DE
4472194139,,DEFAULT,6156,7108,EUR,DE
4472194139,,ORIGINAL,6156,7108,EUR,DE
3164364768,,DEFAULT,4164,2388,EUR,DE
3164364768,,ORIGINAL,4164,2388,EUR,DE
4363126620,,DEFAULT,6195,2528,EUR,DE
4363126620,,ORIGINAL,6195,2528,EUR,DE
4635528197,,DEFAULT,2500,8173,EUR,DE
4635528197,,ORIGINAL,2500,8173,EUR,DE
8071739316,,DEFAULT,4068,9104,EUR,DE
8071739316,,ORIGINAL,4068,9104,EUR,DE
400131889X,,DEFAULT,1953,1429,EUR,DE
400131889X,,ORIGINAL,1953,1429,EUR,DE
7484553379,,DEFAULT,3759,8750,EUR,DE
7484553379,,ORIGINAL,3759,8750,EUR,DE
